
contentsid,page_s,page_e,grade,main_unit,sub_unit,contents,vsm
ed265bc903a5a097f61d3ec064d96d2e,85,86,中学2年,一次関数,一次関数の利用,"62. 1次関数の利用（道のりの問題）［改訂版 STEP演習 中学数学２ STEP A 問題62］  \nAさんの家から中学校までの道のりは，2000 mである。Aさんは，毎朝歩いて中学校に通っている。この日は7時30分に家を出発し，途中の文具店でノートを買ってから学校に行った。  \n右のグラフは，Aさんが家を出発してからの時間と道のりの関係を表したものである。  \n\n(1) Aさんは文具店に何分間いたか答えなさい。  \n(2) Aさんが文具店に着いた時刻を答えなさい。  \n(3) 家を出てから文具店までのAさんの歩く速さは，分速何mであるか求めなさい。  \n(4) 文具店を出てから中学校までのAさんの歩く速さは，分速何mであるか求めなさい。  \n(5) Aさんが弁当を忘れたので，母が7時50分に自転車で家を出発し，Aさんを追いかけた。母が進む速さを時速18 kmとするとき，母がAさんに追いつく時刻を求めなさい。  \n\nグラフの各表示  \n縦軸：y（m）  \n　中学校　2000  \n　　　　1500  \n　　　　1000　文具店  \n　　　　500  \n　　　　家  \n原点　O  \n横軸：x（分）  \n\n解答  \n(1) 5分間  \n(2) 7時40分  \n(3) 分速100 m  \n(4) 分速50 m  \n(5) 7時55分 (1) 家を出発してから１０分後から１５分後まで文具店にいたから、  \n　１５－１０＝５より５分間  \n\n(2) Ａさんが文具店に着いたのは、家を出発してから１０分後であるから  \n　７時４０分  \n\n(3) １０分間で１０００ｍ進んでいるから、  \n　\(\displaystyle \frac{{1000}}{{10}}=100\) より　分速１００ｍ  \n\n(4) ３５－１５＝２０，２０００－１０００＝１０００より、２０分間で１０００ｍ進んでいるから、  \n　\(\displaystyle \frac{{1000}}{{20}}=50\) より　分速５０ｍ  \n\n(5) 時速１８ｋｍは、分速３００ｍである。  \n　母が家を出発したのは、７時３０分の２０分後である。  \n　よって、グラフの横軸をｘ軸、縦軸をｙ軸としたとき、母の動きを表すグラフは、点\((20,0)\)を通る、傾き３００の直線である。  \n　グラフより、追いつく時刻は７時３０分の２５分後であるから　７時５５分  \n\n参考　交点の座標を式で求めると、次のようになる。  \n　母の動きを表すグラフの式を  \n　\[\n　y = 300x + p\n　\]\n　とすると、グラフが点\((20,0)\)を通るから  \n　\[\n　0 = 300\times 20 + p\n　\]  \n　\[\n　p = -6000\n　\]  \n　よって、母の動きを表すグラフの式は  \n　\[\n　y = 300x - 6000\n　\]  \n　一方、\(15 \le x \le 35\)におけるＡさんの動きを表すグラフは、点\((15,1000)\)を通る、傾き  \n　\(\displaystyle \frac{{2000-1000}}{{35-15}} = 50\)  \n　の直線である。  \n\n　Ａさんの動きを表すグラフの式を  \n　\[\n　y = 50x + q\n　\]\n　とすると、グラフが点\((15,1000)\)を通るから  \n　\[\n　1000 = 50\times 15 + q\n　\]  \n　\[\n　q = 250\n　\]  \n　よって、Ａさんの動きを表すグラフの式は  \n　\[\n　y = 50x + 250\n　\]  \n\n　連立方程式  \n　\[\n　\begin{cases}\n　y = 300x - 6000\\\n　y = 50x + 250\n　\end{cases}\n　\]\n　を解くと  \n　\[\n　x = 25,\quad y = 1500\n　\]  ",
ed265bc903a5a097f61d3ec064d96d2e,87,87,中学2年,一次関数,一次関数の利用,"63. 1次関数の利用（道のりの問題）［改訂版 STEP演習 中学数学2 STEP A 問題63］  \nAさんは自転車に乗って家を出発し、6 km離れたBさんの家に向かった。途中で自転車がパンクして押して歩いたため、Bさんの家に50分かかって到着した。右のグラフは、Aさんが家を出発してから x 分後における Aさんと家との距離を y km として、x と y の関係を表したものである。  \n(1) Aさんが自転車に乗っているときの速さを求めなさい。  \n(2) Aさんが歩いているときのグラフの式を求めなさい。  \n(3) Aさんの自転車がパンクしたのは、Aさんの家から何 km の地点か求めなさい。  \n\n解答  \n(1) 分速 \(\frac{{3}}{{10}}\) km  \n\n(2) \(y = \frac{{1}}{{15}}x + \frac{{8}}{{3}}\)  \n\n(3) Aさんの家から \(\frac{{24}}{{7}}\) km の地点  \n\n――――――――――  \n(1)  \n10分間に3 km進んでいるから  \n分速 \(\frac{{3}}{{10}}\) km  \n\n(2)  \nAさんが歩いているときのグラフは、2点\((20,4),(50,6)\)を通っている。  \n求めるグラフの式を \(y = ax + b\) とすると  \n\[\n\begin{cases}\n4 = 20a + b,\\\n6 = 50a + b\n\end{cases}\n\]\nこの連立方程式を解くと  \n\(a = \frac{{1}}{{15}},\quad b = \frac{{8}}{{3}}\)。  \nしたがって、求める式は  \n\[\ny = \frac{{1}}{{15}}x + \frac{{8}}{{3}}.\n\]\n\n(3)  \n自転車に乗っているときのグラフの式は  \n\[\ny = \frac{{3}}{{10}}x\n\]\nである。これと(2)の式\n\[\ny = \frac{{1}}{{15}}x + \frac{{8}}{{3}}\n\]\nの連立方程式\n\[\n\begin{cases}\ny = \frac{{3}}{{10}}x,\\\ny = \frac{{1}}{{15}}x + \frac{{8}}{{3}}\n\end{cases}\n\]\nを解くと  \n\[\nx = \frac{{80}}{{7}},\quad y = \frac{{24}}{{7}}.\n\]\nよって、自転車がパンクしたのは Aさんの家から  \n\(\frac{{24}}{{7}}\) km の地点である。",
ed265bc903a5a097f61d3ec064d96d2e,88,88,中学2年,一次関数,一次関数の利用,64. 1次関数の利用（水位の問題）[改訂版 STEP演習 中学数学2 STEP A 問題64]  \n同じ形の容器A、Bにそれぞれ太さのちがう給水管から一定の割合でいっぱいになるまで水を注いだ。まずA、Bともに水を注入し、次にAに注入するのを止めてBにのみ注入し、次に再びA、Bともに注入したところ、Bの容器が先にいっぱいになり、それ以降はAにのみ注水した。右のグラフは水を入れ始めてからx秒後のAの水位の高さからBの水位の高さをひいた値をyとし、xとyの関係を表したものである。\n\n(1) 容器Bの水面の上昇速度は秒速何cmであるか求めなさい。  \n(2) 容器Aの水面の上昇速度は秒速何cmであるか求めなさい。  \n(3) 容器の高さを求めなさい。  \n(4) 容器Aがいっぱいになるのは何秒後か求めなさい。\n\n解答  \n(1) 秒速\frac{{2}}{{5}}cm  \n(2) 秒速\frac{{3}}{{5}}cm  \n(3) 24cm  \n(4) 65秒後\n\n(1) 20≦x≦45ではBのみに注入する。  \nこの間、Aの水位は変わらないから、Bの水位は、この25秒間で4−(−6)=10より、10cm上昇する。  \nよって、求める上昇速度は  \n\frac{{10}}{{25}}=\frac{{2}}{{5}}  \nより  \n秒速\frac{{2}}{{5}}cm\n\n(2) Aの水面の上昇速度を秒速pcmとする。  \n0≦x≦20のとき  \n20\left(p−\frac{{2}}{{5}}\right)=4  \np−\frac{{2}}{{5}}=\frac{{1}}{{5}}  \np=\frac{{3}}{{5}}  \nよって、求める上昇速度は 秒速\frac{{3}}{{5}}cm\n\n(3) グラフより、Bは60秒でいっぱいになるから、容器の高さは  \n\frac{{2}}{{5}}×60=24  \nより24cm\n\n(4) Aをいっぱいにするのに要する給水時間は  \n24÷\frac{{3}}{{5}}=40  \nより40秒  \n20≦x≦45では給水を止めているから、  \n40+25=65  \nより、65秒後にAはいっぱいになる。,
ed265bc903a5a097f61d3ec064d96d2e,89,90,中学2年,一次関数,一次関数の利用,"65. 三角形の辺上を動く点がつくる三角形の面積［改訂版 STEP演習 中学数学２ STEP A 問題65］  \nAB＝6 cm、BC＝4 cm、∠B＝90°の直角三角形ABCがある。点Pは点Aを出発して毎秒1 cmの速さで、辺上を点Bを通って点Cまで動く。点Pが点Aを出発してからx秒後の\(\triangle APC\)の面積をy cm\(^2\)とするとき、次の問いに答えなさい。  \n\n(1) PがAを出発してから5秒後のyの値を求めなさい。  \n(2) Pが辺AB上にあるとき、yをxの式で表しなさい。  \n(3) Pが辺BC上にあるとき、yをxの式で表しなさい。  \n(4) PがAを出発してから、Cに着くまでのxとyの関係をグラフに表しなさい。  \n\n解答  \n(1) \(y=10\)  \n(2) \(y=2x\)  \n(3) \(y=-3x+30\)  \n(4) 座標平面において、横軸をx（秒）、縦軸をy（cm\(^2\)）とすると、折れ線グラフは  \n　点\((0,0)\)→点\((6,12)\)→点\((10,0)\)  \nを結ぶ形になる。 (1) Aを出発してから5秒後のPは辺AB上にあり　AP＝5 cm  \nこのとき、△APCの面積は  \n\frac{{1}}{{2}}\times5\times4=10\ (\mathrm{cm}^2)  \nよって　y=10  \n\n(2) Pが辺AB上にあるとき  \nPが点Bに着くのは、Aを出発してから6秒後であるから、xの変域は  \n0\le x\le6  \nAを出発してからx秒後の△APCは、底辺がx cm、高さが4 cmであるから、その面積は  \n\frac{{1}}{{2}}\times x\times4=2x\ (\mathrm{cm}^2)  \nよって　y=2x  \n\n(3) Pが辺BC上にあるとき  \nPが点Cに着くのは、動き始めてから10秒後であるから、xの変域は  \n6\le x\le10  \nAを出発してからx秒後の△APCは、底辺が(10−x) cm、高さが6 cmであるから、その面積は  \n\frac{{1}}{{2}}\times(10-x)\times6=-3x+30\ (\mathrm{cm}^2)  \nよって　y=-3x+30  \n\n(4) (2)、(3)より、xとyの関係をグラフに表すと、次のようになる。  \n\n〈グラフの要旨〉  \n縦軸：y(cm^2)  \n横軸：x(秒)  \n原点Oから(6,12)まで直線、さらに(6,12)から(10,0)まで直線で結ぶ折れ線グラフ。  \ny軸上に「12」、x軸上に「6」「10」の目盛りを付す。",
ed265bc903a5a097f61d3ec064d96d2e,91,92,中学2年,一次関数,一次関数の利用,"66. 長方形の辺上を動く点がつくる四角形の面積［改訂版　STEP演習　中学数学２　STEP A　問題66］  \nAB＝3 cm，BC＝4 cmである長方形ABCDの周上を，頂点Aから毎秒1 cmの速さで，点Dを通り点Cまで動く点Pがある。Pが頂点Aを出発してからx秒後の四角形ABCPの面積をy cm²とするとき，次の問いに答えなさい。  \n(1) 0≤x≤4 のとき，yをxの式で表しなさい。  \n(2) 4≤x≤7 のとき，yをxの式で表しなさい。  \n(3) 0≤x≤7 のときのxとyの関係をグラフに表しなさい。  \n(4) y＝8 となるxの値をすべて求めなさい。  \n\n【解答】  \n(1) y = \frac{{3}}{{2}}x + 6  \n(2) y = -2x + 20  \n(3) 0≤x≤4 の区間では直線 y = \frac{{3}}{{2}}x + 6 が，4≤x≤7 の区間では直線 y = -2x + 20 がつながる折れ線グラフ  \n(4)  \n\quad 1.5x + 6 = 8 から x = \frac{{4}}{{3}}  \n\quad −2x + 20 = 8 から x = 6  \nしたがって x = \frac{{4}}{{3}},\;6 (1) 0≤x≤4 のとき  \n四角形 ABCP は AP∥BC の台形で, AP=x cm であるから, その面積は  \n\frac{{1}}{{2}}\times(x+4)\times3=\frac{{3}}{{2}}x+6\;(cm^2)  \nよって  \ny=\frac{{3}}{{2}}x+6  \n\n(2) 4≤x≤7 のとき  \n四角形 ABCP は AB∥PC の台形で, PC=7−x (cm) であるから, その面積は  \n\frac{{1}}{{2}}\times\bigl((7−x)+3\bigr)\times4=−2x+20\;(cm^2)  \nよって  \ny=−2x+20  \n\n(3) (1), (2) より, x と y の関係をグラフに表すと, 次のようになる。  \n縦軸: y (cm^2)  \n横軸: x (秒)  \n（図省略）  \n\n(4) グラフより, y=8 となるのは 0≤x≤4 のときに1回, 4≤x≤7 のときに1回あることがわかる。  \n\n0≤x≤4 のとき  \ny=8 を y=\frac{{3}}{{2}}x+6 に代入すると  \n8=\frac{{3}}{{2}}x+6  \nこれを解くと  \nx=\frac{{4}}{{3}}  \n\n4≤x≤7 のとき  \ny=8 を y=−2x+20 に代入すると  \n8=−2x+20  \nこれを解くと  \nx=6  \n\nしたがって, 求める x の値は  \nx=\frac{{4}}{{3}},\;6",
ed265bc903a5a097f61d3ec064d96d2e,93,94,中学2年,一次関数,一次関数の利用,"67. 長方形の辺上を動く２点がつくる図形の面積［改訂版　STEP演習　中学数学２　STEP A　問題67］  \n\(AB=8\mathrm{cm},\;AD=4\mathrm{cm}\) の長方形 \(ABCD\) がある。  \n２点 \(P,\,Q\) は頂点 \(B\) を同時に出発し、この長方形の辺上を頂点 \(C\) を通って頂点 \(D\) へ向かう。点 \(P,\,Q\) の速さはそれぞれ秒速 \(1\mathrm{cm}\), 秒速 \(0.5\mathrm{cm}\) であり、点 \(P\) が点 \(D\) に到達した時点で点 \(Q\) は停止する。長方形 \(ABCD\) の内部で，点 \(P,\,Q\) が出発してから \(x\) 秒後に線分 \(AP\) と \(AQ\) にはさまれた部分の面積を \(y\;\mathrm{cm}^2\) とするとき，次の問いに答えなさい。  \n(1) 点 \(P,\,Q\) がともに辺 \(BC\) 上にあるとき，\(y\) を \(x\) の式で表しなさい。  \n(2) 点 \(P\) が辺 \(CD\) 上，\(Q\) が辺 \(BC\) 上にあるとき，\(y\) を \(x\) の式で表しなさい。  \n(3) 点 \(P,\,Q\) がともに辺 \(CD\) 上にあるとき，\(y\) を \(x\) の式で表しなさい。  \n(4) \(x\) と \(y\) の関係をグラフに表しなさい。  \n\n解答  \n(1) \(y=2x\)  \n(2) \(y=8\)  \n(3) \(y=x\)  \n(4) 横軸に \(x\)（秒），縦軸に \(y\)（\(\mathrm{cm}^2\)） をとり，点  \n\[\n(0,0),\,(4,8),\,(8,8),\,(12,12)\n\]\nを折れ線で結ぶグラフ。 (1)  \nP, Q がともに辺 BC 上にあるのは 0 ≤ x ≤ 4 のときである。  \nこのとき、PQ = x − 0.5 x = 0.5 x (cm) であるから  \n$$\ny = \frac{{1}}{{2}} \times 0.5\,x \times 8 = 2x\quad(\mathrm{cm}^2)\n$$  \nよって  \n$$\ny = 2x\n$$  \n\n(2)  \nP が辺 CD 上、Q が辺 BC 上にあるのは 4 ≤ x ≤ 8 のときである。  \nこのとき、BQ = 0.5 x (cm)、DP = 12 − x (cm) であるから  \n$$\ny = 8 \times 4 \;-\;\Biggl[\frac{{1}}{{2}}\times 0.5\,x \times 8 \;+\;\frac{{1}}{{2}}\times(12 - x)\times 4\Biggr]\n$$  \n$$\n\phantom{y}\n= 32 - \{2x + 2(12 - x)\}\n= 8\quad(\mathrm{cm}^2)\n$$  \nよって  \n$$\ny = 8\n$$  \n\n(3)  \nP、Q がともに辺 CD 上にあるのは 8 ≤ x ≤ 12 のときである。  \nこのとき、PQ = x − 0.5 x = 0.5 x (cm) であるから  \n$$\ny = \frac{{1}}{{2}} \times 0.5\,x \times 4 = x\quad(\mathrm{cm}^2)\n$$  \nよって  \n$$\ny = x\n$$  \n\n(4)  \n(1)、(2)、(3) より、x と y の関係をグラフに表すと、次のようになる。  \n\n縦軸: y (cm²)、横軸: x (秒)  \n・(0, 0) から (4, 8) へ傾き 2 の直線  \n・(4, 8) から (8, 8) へ水平線  \n・(8, 8) から (12, 12) へ傾き 1 の直線  \n目盛りは x=0,4,8,12、y=0,4,8,12。",
ed265bc903a5a097f61d3ec064d96d2e,95,95,中学2年,一次関数,連立方程式とグラフ,"68. 特別な連立方程式とグラフの関係［改訂版 STEP演習 中学数学2 補充68］  \n次の連立方程式は「解をもたない」、「解を１つだけもつ」、「無数に多くの解をもつ」のいずれであるか調べなさい。\n\n(1)  \n$$\n\begin{cases}\n9x+3y=-3,\\\n-3x-y+2=0.\n\end{cases}\n$$\n\n(2)  \n$$\n\begin{cases}\nx+2y=4,\\\n\frac{x}{4}+\frac{y}{2}=1.\n\end{cases}\n$$\n\n(3)  \n$$\n\begin{cases}\n6x+3y=9,\\\n3(x-y)=12+3y.\n\end{cases}\n$$\n\n解答  \n(1) 解をもたない  \n(2) 無数に多くの解をもつ  \n(3) 解を１つだけもつ  \n\n――――――――――――――――――――――――――\n\n(1)  \n$$\n\begin{cases}\n9x+3y=-3\quad\text{…… ①},\\\n-3x-y+2=0\quad\text{…… ②}.\n\end{cases}\n$$\n\n①より  \n$$\ny=-3x-1\n$$\n\n②より  \n$$\ny=-3x+2\n$$\n\nよって、①、②をグラフに表すと平行な２直線となり交点がない。  \nゆえにこの連立方程式は解をもたない。\n\n――――――――――――――――――――――――――\n\n(2)  \n$$\n\begin{cases}\nx+2y=4\quad\text{…… ①},\\\n\displaystyle\frac{x}{4}+\frac{y}{2}=1\quad\text{…… ②}.\n\end{cases}\n$$\n\n①より  \n$$\ny=-\frac{{1}}{{2}}x+2\n$$\n\n②より  \n$$\ny=-\frac{{1}}{{2}}x+2\n$$\n\nよって、①、②をグラフに表すと同一の直線となり無数に多くの点を共有する。  \nゆえにこの連立方程式は無数に多くの解をもつ。\n\n――――――――――――――――――――――――――\n\n(3)  \n$$\n\begin{cases}\n6x+3y=9\quad\text{…… ①},\\\n3(x-y)=12+3y\quad\text{…… ②}.\n\end{cases}\n$$\n\n①より  \n$$\ny=-2x+3\n$$\n\n②より  \n$$\ny=\frac{{1}}{{2}}x-2\n$$\n\nよって、①、②をグラフに表すと２直線は１点で交わる。  \nゆえにこの連立方程式は解を１つだけもつ。",
ed265bc903a5a097f61d3ec064d96d2e,96,96,中学2年,一次関数,一次関数の値の変化,"69. 1次関数の値の変化［改訂版 STEP演習 中学数学2 例題1］  \n1次関数 \(y = ax + 8\) \((a < 0)\) の \(x\) の変域が \(-1 \le x \le 2\) であるとき，\(y\) の変域が \(b \le y \le 11\) となるように，定数 \(a, b\) の値を定めなさい。  \n\n解答　\(a = -3,\;b = 2\)  \n\n\(a < 0\) であるから，1次関数 \(y = ax + 8\) のグラフは，右下がりの直線である。  \nよって  \n\quad \(x = -1\) のとき　\(y = 11\)  \n\quad \(x = 2\) のとき　\(y = b\)  \n\n\(x = -1,\;y = 11\) を \(y = ax + 8\) に代入すると  \n\[\n11 = -a + 8 \quad……\;①\n\]  \n\n\(x = 2,\;y = b\) を \(y = ax + 8\) に代入すると  \n\[\nb = 2a + 8 \quad……\;②\n\]  \n\n①, ② を連立させて解くと  \n\[\na = -3,\; b = 2\n\]  \nこれは \(a < 0\) を満たすから，問題に適している。  \nしたがって  \n\[\na = -3,\; b = 2\n\]  \n答  \n\n―――――――――――――――――  \n（図中の文字）  \ny の変域の上端  \ny の変域の下端  \nx の変域の左端  \nx の変域の右端  \n右下がりの直線の場合",
ed265bc903a5a097f61d3ec064d96d2e,97,97,中学2年,一次関数,一次関数の式を求めること,"70. 直線の式の求め方［改訂版　STEP演習　中学数学2　例題2］  \n2点（–4, 1）, （2, 5）を結ぶ線分の中点を通り、直線 y = 2x に平行な直線の式を求めなさい。  \n\n解答　y = 2x + 5  \n\n2点（–4, 1）, （2, 5）を結ぶ線分の中点の座標は、  \n\frac{{–4 + 2}}{{2}} = –1, \frac{{1 + 5}}{{2}} = 3  \nより（–1, 3）  \n\ny = 2x に平行であるから、求める直線の式は  \ny = 2x + b  \nと表すことができる。  \nx = –1, y = 3 をこの式に代入すると  \n3 = 2 × (–1) + b  \nb = 5  \n\nよって、求める直線の式は  \ny = 2x + 5　図  ",
ed265bc903a5a097f61d3ec064d96d2e,98,98,中学2年,一次関数,一次関数の式を求めること,"71. 直線の式の求め方［改訂版 STEP演習 中学数学2 例題3］  \n直線 \(y = 2x - 4\) と x 軸について対称な直線の式を求めなさい。\n\n解答  \n\(y = -2x + 4\)\n\n\(y = 2x - 4\) において，\(y = 0\) とすると  \n　\(0 = 2x - 4\)  \n　\(x = 2\)\n\nまた，直線 \(y = 2x - 4\) の切片は \(-4\)\n\nよって，直線 \(y = 2x - 4\) は，2点 \((2,\,0)\)，\((0,\,-4)\) を通る直線であるから，  \n直線 \(y = 2x - 4\) と x 軸について対称な直線は，2点 \((2,\,0)\)，\((0,\,4)\) を通る。\n\nしたがって，求める直線の式は  \n\(y = ax + 4\)  \nと表すことができる。\n\n\(x = 2\)，\(y = 0\) をこの式に代入すると  \n　\(0 = 2a + 4\)  \n　\(a = -2\)\n\nよって，求める直線の式は  \n\(y = -2x + 4\) □\n\n――――――――――――――――――――  \n〈グラフ上の文字〉  \ny  \nx  \n4  \n0  \n–4  \n2  \ny = 2x – 4",
ed265bc903a5a097f61d3ec064d96d2e,99,99,中学2年,一次関数,方程式のグラフ,"72. 一直線上にある３点［改訂版 STEP演習 中学数学２ 例題４］  \n３点 A(−3, 1)、B(2, 3)、C(7, a) が一直線上にあるとき、定数 a の値を求めなさい。  \n\n解答 a = 5  \n\n３点 A、B、C が一直線上にあるとき、直線 AB の傾きと、直線 BC の傾きは等しい。  \n\n直線 AB の傾きは  \n\frac{{3 − 1}}{{2 − (−3)}} = \frac{{2}}{{5}}  \n\n直線 BC の傾きは  \n\frac{{a − 3}}{{7 − 2}} = \frac{{a − 3}}{{5}}  \n\nよって  \n\frac{{2}}{{5}} = \frac{{a − 3}}{{5}}  \n\na = 5 ㊞  \n\n――――――――――――――――――――――  \n３点 A、B、C が一直線上にあるとき、直線 AB と直線 BC の傾きは等しくなる。",
ed265bc903a5a097f61d3ec064d96d2e,100,100,中学2年,一次関数,一次関数の利用,"73. 直線と図形［改訂版 STEP演習 中学数学2 例題5］  \n右の図のように，2点 A(0, 4)，B(−8, 0) を通る直線  \n\[ y = \frac{{1}}{{2}}x + 4 \]  \nと，2点 A，C(4, 0) を通る直線  \n\[ y = -x + 4 \]  \nがある。4点 D，E，F，G がそれぞれ線分 OC，CA，AB，BO 上にあるような長方形 DEFG をつくる。長方形 DEFG が正方形になるとき，点 D の座標を求めなさい。\n\n（図中の文字）  \ny，A，4，F，E，C，x，B，−8，G，O，D，4\n\n解答 (1, 0)  \n点 D の x 座標を t とおくと，点 E の x 座標も t である。  \nE は直線  \n\[ y = -x + 4 \]  \n上の点であるから，その y 座標は  \n\[ -t + 4 \]  \nよって  \n\[ DE = -t + 4 \]  \n点 F の y 座標は点 E の y 座標と等しく \(-t + 4\) であるから，直線  \n\[ y = \frac{{1}}{{2}}x + 4 \]  \nに \(y = -t + 4\) を代入すると  \n\[\n -t + 4 = \frac{{1}}{{2}}x + 4\n\]\nこれを解くと  \n\[\n x = -2t\n\]\nよって，点 F の x 座標は \(-2t\)。  \nしたがって  \n\[\n EF = t - (-2t) = 3t\n\]\n長方形 DEFG が正方形になるときは DE = EF であるから，  \n\[\n -t + 4 = 3t \quad\Longrightarrow\quad t = 1\n\]\nよって，点 D の座標は  \n\[\n (1,\,0)\n\]  \nとなる。",
